press,date,title,link,content
연합뉴스,20160103,"금융연구원 ""미국 금리인상에 소비자물가가 최대 변수""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0008090962,"['','','','','','','달러강세로신흥국기업채무상환부담커져','(서울=연합뉴스)노재현기자=미국연방준비제도(Fed·연준)가앞으로정책금리를인상할때소비자물가가가장중요한고려대상이될것이라는분석이나왔다.','한국금융연구원금융동향센터는3일\'미국의금리인상과향후전망\'보고서에서앞으로미국의금리정책결정에는소비자물가상승률추이가가장중요한변수로작용할것으로보인다고밝혔다.','미연준이가장중요하게인식하는물가지표인근원민간소비자지출물가지수상승률은목표치인2%를3년연속하회했다.','미국상무부에따르면작년11월민간소비지출물가지수는2014년11월보다1.3%상승하는데그쳤다.','이와관련,재닛옐런미연준의장은소비자물가가예상과달리점진적으로상승하지못하면통화정책경로의수정이불가피하다는견해를피력했다.','금융동향센터는또중국·유럽을중심으로한글로벌경기둔화와신흥국의채무위기등으로미국경제성장률이부정적인영향을받거나금융시스템이불안해지면연준이금리인상속도를낮출것으로내다봤다.','아울러연준의통화정책기구인연방공개시장위원회(FOMC)위원들의금리전망치(중간값)가올해말1.375%,내년말2.375%,2018년말3.250%로나타났지만실물경기방향에따라금리인상속도가더느려질수있다고예상했다.',미국은작년12월기준금리를0.00%∼0.25%에서0.25%∼0.50%로0.25%포인트올려7년동안유지해온'제로금리'시대를끝냈다.,'금융동향센터는연준의기준금리인상으로미국달러화강세가가속화될것이라며신흥국으로부터자본유출이확대되고신흥국기업들의채무상환부담은더증대될가능성이높아졌다고분석했다.','이어글로벌금융위기이후세계적인저금리기조로신흥국기업들이차입규모를크게늘려왔다며달러화표시부채가많은터키,러시아,브라질의채무부담이커졌다고지적했다.','nojae@yna.co.kr','','','']"
연합뉴스,20160109,<표> 은행 정기예금 금리(8일 기준),https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0008105934,"['','','','','','','(단위:%)','※KEB하나정기예금금리는1억원이상기준','※기업은행정기예금금리6개월,12개월은3천만원이상기준','(서울=연합뉴스)','','','']"
연합뉴스,20160114,"우리은행, 올해 은행권 첫 예금 금리 인상",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0008118983,"['','','','','','','(서울=연합뉴스)고동욱기자=우리은행은지난12일부터정기예금상품3종류의예금을0.15%포인트인상했다고14일밝혔다.','가입기간12개월을기준으로우리웰리치주거래예금의약정이율은1.45%에서1.60%로올랐고,우리웰리치100예금은1.25％∼1.35%에서1.40%∼1.50%로인상됐다.','새해들어은행권에서예금금리인상에나선것은우리은행이처음이다.','우리은행은계좌이동제가시행됨에따라고객을확대한다는차원에서금리를인상했다고설명했다.','이번에금리가인상된예금상품은지난해우리은행이계좌이동제시행에대비해내놓은주거래고객패키지상품이다.',우리은행이먼저예금금리를인상하면서,다른시중은행들도'고객잡기'를위해인상대열에합류할지주목된다.,'실제로지난해12월미국금리인상이후국내금리도오르리라는기대감이높아진가운데은행권에서는그동안보기어려웠던2%대정기예·적금상품들을최근잇달아내놓고있다.',우리은행이11일내놓은비대면채널상품인'레드몽키스마트정기예금'은1년기준으로기본금리1.7%에우대금리0.3%포인트를적용한다.,KEB하나은행이출시한'아이사랑해적금'은거래실적에따라1.0%포인트의우대금리를적용해정기적립식1년제를기준으로최고2.6%의금리를제공한다.,'기업은행도지난해12월31일1년만기를기준으로우대금리를더하면최대2.06%의금리를주는새해특판예금을출시했다.','sncwook@yna.co.kr','','','']"
연합뉴스,20160110,"금융硏 ""미국 금리인상 완만해도 세계경제에 큰 부담""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0008106900,"['','','','','(서울=연합뉴스)노재현기자=미국이금리를천천히올리더라도세계경제에주는충격이크기때문에우리나라도빨리대책을마련해야한다는한국금융연구원의지적이나왔다.',한국금융연구원은10일'과거사례에비추어본미국금리인상속도에대한평가와시사점'이라는보고서에서이같이주장했다.,'금융연구원은앞으로미국연방준비제도(연준)가기준금리를1년에1%포인트씩3년간올리면과거보다상당히완만한속도라고밝혔다.','그러나미국의이번금리인상은극단적으로낮은수준(0∼0.25%)에서출발했기때문에3년뒤3.25%까지간다면지금보다금리가무려14배나인상되는점이우려된다고지적했다.','금융연구원은연준이금리를아무리천천히올리더라도차입자들입장에서는이자부담이매우급격하게늘어날수밖에없다며이는다시미국은물론,세계경제전반에상당한부담으로다가올것이라고전망했다.','이어우리경제가미국의금리인상에적응할시간적여유가어느정도있는것이사실이지만,우리스스로조정해야하는과제또한상당한시간을요구한다며미국금리인상에따른부작용을최소화할대책마련에서둘러야한다고강조했다.',앞서연준은작년12월연방공개시장위원회(FOMC)정례회의에서0∼0.25%였던기준금리를0.25∼0.5%로높이기로결정해7년만에'제로금리'시대를마감했다.,'연준은앞으로금리인상이점진적으로진행될것이라고강조해왔다.','금융연구원은연준의금리인상은1990년대부터미국은물론,세계경제에항상부정적영향을끼쳐왔다고설명했다.','연준은1994년2월부터1년간7차례에걸쳐기준금리를3.0%에서6.0%로인상했고이는멕시코(1994년),아르헨티나(1995년),아시아(1997년),러시아·브라질(1998년)외환위기와연관됐다는것이다.',또1999년6월부터2000년5월까지기준금리를4.75%에서6.5%까지올렸을때이른바'IT(정보기술)버블'로전세계자본시장이얼어붙었다.,'우리나라의경우2000년초부터1년간종합주가지수는44.7%,코스닥지수는74.3%떨어졌고2001년7월수출(통관기준)은당시사상최대폭인21.2%나감소했다.','미국연준이2004년6월부터2년동안기준금리를1.0%에서5.25%까지인상할때는17차례에걸쳐매번0.25%포인트씩천천히올리며인상속도에신경을썼다.','그러나금리인상은부동산및대출거품을꺼뜨려2008년글로벌금융위기를불러왔다고금융연구원은진단했다.','nojae@yna.co.kr','','','']"
연합뉴스,20160112,"스위스서 ""세금 늦게 내달라""…마이너스 금리의 진풍경",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0008111733,"['','','','','','','지방정부,조기납세혜택폐지','(서울=연합뉴스)김윤구기자=스위스의한지역에사는납세자들은올해세무서에서이례적인요구를받았다.세금을최대한늦게내달라는것이다.','12일파이낸셜타임스(FT)에따르면스위스취리히외곽에있는추크칸톤(주·州)은조기납세자에대한세금할인혜택을폐지한다고최근발표했다.','스위스중앙은행이예치금리를마이너스(-)0.75%로1년여째유지하고있기때문에현금을오래가지고있을수록큰비용을물가능성이있기때문이다.','추크칸톤은이번조치로연간250만스위스프랑을절약할수있을것으로추산했다.','다른여러지방정부도추크칸톤의이런조치를뒤따라갈것으로보인다.','추크칸톤은성명에서마이너스금리를고려해납세자들이세금을일찍내도록장려할수있는혜택을없앴다고밝혔다.이어당국은세금을가능한한늦게받아마이너스이자를적게내는데관심이있다고강조했다.','추크칸톤은현재로서는마이너스금리의비용을내지않아도되지만앞으로손실을볼수도있다고걱정하고있다.','스위스는통화가치를유로화에고정해오다1년전이를폐지했다.스위스중앙은행은자국통화의강세로수출에타격이오자통화약세를유도하기위해작년1월기준금리를-0.75%까지떨어뜨렸다.','중앙은행의기준금리는시중은행들의금리에도영향을준다.마이너스금리는사실상은행에돈을맡기는비용을지급해야한다는뜻이다.','아직스위스은행들은일반고객계좌에는마이너스금리를책정하지않고있다.','kimyg@yna.co.kr','','','']"
연합뉴스,20160103,"진웅섭 ""금리상승 땐 힘겨운 과정 겪을 수도…건전성 검사 강화""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0008090961,"['','','','','','','(서울=연합뉴스)이지헌기자=진웅섭금융감독원장은3일불확실성이커질것으로보이는올해대내외경제상황에대응하기위해금융사에대한건전성검사를강화하겠다고밝혔다.','진원장은이날신년사에서2016년은리스크관리가그어느때보다중요한시기라며이같이말했다.','그는미국의지속적인금리인상이국내금리상승으로이어질경우가계와기업모두자산과부채를재조정하는과정에서이자부담이증가하고이익이줄어드는등힘겨운과정을겪게될수있다고내다봤다.','진원장은대외리스크와실물경제불안이국내경제와금융시장으로전이되는것을차단하는게무엇보다중요하다며통합시나리오분석등을통해취약부문을선제적으로파악하고대응책을마련하는데힘쓸것이라고말했다.','금융회사의건전성확보와시스템리스크관리를위해건전성검사를강화하겠다고강조했다.','다만금융회사의수검부담을최소화하면서시장리스크에적절히대응해나가기위해관행적인현장검사는줄이되금융회사를밀착모니터링할수있도록상시감시조직과인력을재정비하겠다고밝혔다.','아울러금융감독의틀을사전규제에서사후규제로전환해금융사의자율성을대폭늘린만큼금융회사스스로리스크관리역량을키워야한다고주문했다.','진원장은이와관련해내부리스크관리가소홀한금융회사에는필요자기자본을추가로부과하고,리스크관리역량및성과차이에따른회사별맞춤형감독체계를정착시켜나가겠다고새해업무방향을제시했다.','그는일부금융회사의과도한가격인상이나과열경쟁과정에서소비자권익이침해될우려가있는것도사실이라며\'금융상품위험발견지표\'를개발해판매단계부터상시적으로모니터링해불완전판매가양산되지않도록하겠다고말했다.','특히문제가있는금융사에대해선검사를강화하고,중대한법규위반이적발되면일벌백계할것이라고덧붙였다.','pan@yna.co.kr','','','']"
연합뉴스,20160115,주택대출 금리 또 오를 듯…신규코픽스 석 달째 상승,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0008120958,"['','','','','','','잔액코픽스는48개월째하락','(서울=연합뉴스)송광호기자=주택담보대출의기준금리로이용되는신규취급액코픽스가석달연속상승했다.','15일전국은행연합회에따르면작년12월신규취급액기준코픽스는1.72%로,전월인11월(1.66%)보다0.06%포인트올랐다.','신규취급액기준코픽스는월중신규로조달한자금을대상으로산출돼잔액기준코픽스보다시장금리변동을빠르게반영한다.','은행연합회는시장금리상승등으로신규취급액코픽스가올랐다고밝혔다.','신규취급액코픽스의상승으로은행권의주택담보대출금리도소폭오를가능성이커졌다.','실제로일부시중은행들은지난달코픽스가발표된후코픽스주택담보대출변동금리상품의금리를0.2%포인트가량올린바있다.','잔액기준코픽스는전월(1.90%)보다0.02%포인트떨어진1.88%를기록했다.48개월연속하락이다.','은행연합회는시장금리변동이서서히반영되는잔액기준코픽스는과거취급한고금리예금이만기도래하고상대적으로저금리인예금이신규반영됨에따라하락세가지속됐다고설명했다.','코픽스는국내9개은행의정기예·적금,상호부금,주택부금,양도성예금증서(CD)등수신금리를잔액비중에따라가중평균해산출한다.','buff27@yna.co.kr','','','']"
연합뉴스,20160116,<표> 은행 정기예금 금리(15일 기준),https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0008121702,"['','','','','','','(단위:%)','※KEB하나정기예금금리는1억원이상기준','※기업은행정기예금금리6개월,12개월은3천만원이상기준','(서울=연합뉴스)','','','']"
연합뉴스,20160115,"경제전문가들 ""美금리인상 3월…연말까지 세차례 인상""< WSJ>",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0008120371,"['','','','','(서울=연합뉴스)윤영숙기자=경제전문가들은세계경기둔화우려로올해미국연방준비제도(Fed.연준)가기준금리를세차례올리는데그칠것으로내다봤다.다음금리인상은3월이될것이라는전망이우세했다.','로이터통신은90명이상의경제전문가를대상으로설문조사를벌인결과,올해연준이금리를3차례올릴것으로예상된다고밝혔다.이에따라미국의기준금리인연방기금금리는연말께1.00%~1.25%까지오를것이라는전망이다.','월스트리트저널(WSJ)이76명의경제학자를포함한전문가들을대상으로조사한결과도같았다.이날발표된WSJ설문조사에서경제학자들은올해연말기준금리가평균1.14%에이를것으로내다봤다.이는연준이기준금리를0.25%포인트씩세차례인상할것을시사한다.','캐나다로렌시안은행의에릭코벌이코노미스트는현경기확장기는이미역대평균을넘어섰으며글로벌경기침체위험이증가하고있다고우려했다.','WSJ조사에서66%의전문가들은다음연준의금리인상시기로3월15~16일예정된연방공개시장위원회(FOMC)회의를꼽았다.이는작년12월첫금리인상전에시행한조사와유사한수준이다.당시에는65%의전문가들이두번째인상을3월로점쳤다.','전문가들은다만,3월인상가능성을55%로예측해금리인상을확신하지는않았다.금리선물시장에서도3월금리인상가능성은47%로나타났다.','1월금리인상을점친이들은아무도없었다.','두번째금리인상시기로6월을점친이들은25%였으며4월을점친이들은7%였다.','연준은작년12월첫금리인상후점진적으로금리를올리겠다고언급한바있다.','이날CNBC에따르면앤소니찬체이스이코노미스트는CNBC에출연해연준이올해금리를네차례올리지는못할것이라고말했다.','그는지금상황이중국때문에작년9월로되돌아갔다며이같이내다봤다.','ysyoon@yna.co.kr','','','']"
연합뉴스,20160115,페루 기준금리 4.00%로 0.25% 포인트 인상(종합),https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0008119560,"['','','','','통화가치급락으로물가상승률높아져','(서울=연합뉴스)김윤구기자=페루중앙은행이14일(현지시간)기준금리를0.25%포인트오른4.00%로결정했다.','이는최근5개월간3번째의금리인상이다.','블룸버그에따르면지난해페루통화인솔의가치가1998년이후최대인13%떨어져TV에서부터위스키까지모든수입품의가격이뛰자페루중앙은행은금리를지속적으로올리고있다.','소비자물가상승률은지난달기준4.4%까지올라2011년이후가장빠른상승속도를기록했다.페루중앙은행의연간인플레이션목표는1∼3%다.','페루는앞으로도기준금리를더올릴것이라고골드만삭스등의투자은행들은전망했다.','지난달페루의이웃나라인칠레와콜롬비아도물가목표를달성하기위해나란히금리를올렸다.브라질은다음주금리인상을재개할것으로보인다고블룸버그는전했다.','kimyg@yna.co.kr','','','']"
